"id","trade_px","trade_volume","b1","b2","b3","b4","b5","a1","a2","a3","a4","a5","bq1","bq2","bq3","bq4","bq5","aq1","aq2","aq3","aq4","aq5","order_date_time","trades_date_time","update_type"
645,8888,28,8888.0,8887.45,8884.96,8884.22,8883.96,9285.05,9280.0,9260.0,9250.0,9236.0,455.0,0.0,0.0,56.0,0.0,2500.0,38.0,138.0,275.0,27.0,20180423 14:14:40.070000,20180423 22:14:40.000000,2
646,8888,88,8888.0,8887.45,8884.96,8884.22,8883.96,9285.05,9280.0,9260.0,9250.0,9236.0,455.0,0.0,0.0,56.0,0.0,2500.0,38.0,138.0,275.0,27.0,20180423 14:14:40.070000,20180423 22:14:40.000000,2
647,8888,16,8888.0,8887.45,8884.96,8884.22,8883.96,9285.05,9280.0,9260.0,9250.0,9236.0,455.0,0.0,0.0,56.0,0.0,2500.0,38.0,138.0,275.0,27.0,20180423 14:14:40.070000,20180423 22:14:40.000000,2
648,8888,68,8888.0,8887.45,8884.96,8884.22,8883.96,9285.05,9280.0,9260.0,9250.0,9236.0,455.0,0.0,0.0,56.0,0.0,2500.0,38.0,138.0,275.0,27.0,20180423 14:14:40.070000,20180423 22:14:40.000000,2
649,8888,12,8888.0,8887.45,8884.96,8884.22,8883.96,9285.05,9280.0,9260.0,9250.0,9236.0,455.0,0.0,0.0,56.0,0.0,2500.0,38.0,138.0,275.0,27.0,20180423 14:14:40.070000,20180423 22:14:40.000000,2
650,8888,2,8888.0,8887.45,8884.96,8884.22,8883.96,9285.05,9280.0,9260.0,9250.0,9236.0,455.0,0.0,0.0,56.0,0.0,2500.0,38.0,138.0,275.0,27.0,20180423 14:14:40.070000,20180423 22:14:40.000000,2
651,8888,2,8888.0,8887.45,8884.96,8884.22,8883.96,9285.05,9280.0,9260.0,9250.0,9236.0,455.0,0.0,0.0,56.0,0.0,2500.0,38.0,138.0,275.0,27.0,20180423 14:14:40.070000,20180423 22:14:40.000000,2
652,8888,38,8888.0,8887.45,8884.96,8884.22,8883.96,9285.05,9280.0,9260.0,9250.0,9236.0,455.0,0.0,0.0,56.0,0.0,2500.0,38.0,138.0,275.0,27.0,20180423 14:14:40.070000,20180423 22:14:40.000000,2
653,8888,34,8888.0,8887.45,8884.96,8884.22,8883.96,9285.05,9280.0,9260.0,9250.0,9236.0,455.0,0.0,0.0,56.0,0.0,2500.0,38.0,138.0,275.0,27.0,20180423 14:14:40.070000,20180423 22:14:40.000000,2
654,8888.1,2,8888.0,8887.45,8884.96,8884.22,8883.96,9285.05,9280.0,9260.0,9250.0,9236.0,455.0,0.0,0.0,56.0,0.0,2500.0,38.0,138.0,275.0,27.0,20180423 14:14:40.070000,20180423 22:14:40.000000,2
655,8888,50,8888.0,8887.45,8884.96,8884.22,8883.96,9285.05,9280.0,9260.0,9250.0,9236.0,455.0,0.0,0.0,56.0,0.0,2500.0,38.0,138.0,275.0,27.0,20180423 14:14:40.070000,20180423 22:14:40.000000,2
656,8888,2,8888.0,8887.45,8884.96,8884.22,8883.96,9285.05,9280.0,9260.0,9250.0,9236.0,455.0,0.0,0.0,56.0,0.0,2500.0,38.0,138.0,275.0,27.0,20180423 14:14:40.070000,20180423 22:14:40.000000,2
657,8888.1,4,8888.0,8887.45,8884.96,8884.22,8883.96,9285.05,9280.0,9260.0,9250.0,9236.0,455.0,0.0,0.0,56.0,0.0,2500.0,38.0,138.0,275.0,27.0,20180423 14:14:40.070000,20180423 22:14:40.000000,2
658,8888,104,8888.0,8887.45,8884.96,8884.22,8883.96,9285.05,9280.0,9260.0,9250.0,9236.0,455.0,0.0,0.0,56.0,0.0,2500.0,38.0,138.0,275.0,27.0,20180423 14:14:40.070000,20180423 22:14:40.000000,2
660,8888,104,8888.0,8884.22,8881.83,8881.59,8880.86,9285.05,9280.0,9260.0,9250.0,9236.0,226.0,0.0,43.0,19.0,61.0,0.0,0.0,0.0,0.0,0.0,20180423 14:14:40.621000,20180423 22:14:40.000000,1
672,8888,106,8888.0,8884.22,8881.83,8881.59,8880.86,9285.05,9280.0,9260.0,9250.0,9236.0,226.0,0.0,43.0,19.0,61.0,0.0,0.0,0.0,0.0,0.0,20180423 14:14:40.621000,20180423 22:14:40.000000,2
673,8888,62,8888.0,8884.22,8881.83,8881.59,8880.86,9285.05,9280.0,9260.0,9250.0,9236.0,226.0,0.0,43.0,19.0,61.0,0.0,0.0,0.0,0.0,0.0,20180423 14:14:40.621000,20180423 22:14:40.000000,2
674,8888,2,8888.0,8884.22,8881.83,8881.59,8880.86,9285.05,9280.0,9260.0,9250.0,9236.0,226.0,0.0,43.0,19.0,61.0,0.0,0.0,0.0,0.0,0.0,20180423 14:14:40.621000,20180423 22:14:40.000000,2
675,8888,68,8888.0,8884.22,8881.83,8881.59,8880.86,9285.05,9280.0,9260.0,9250.0,9236.0,226.0,0.0,43.0,19.0,61.0,0.0,0.0,0.0,0.0,0.0,20180423 14:14:40.621000,20180423 22:14:40.000000,2
676,8888,18,8888.0,8884.22,8881.83,8881.59,8880.86,9285.05,9280.0,9260.0,9250.0,9236.0,226.0,0.0,43.0,19.0,61.0,0.0,0.0,0.0,0.0,0.0,20180423 14:14:40.621000,20180423 22:14:40.000000,2
677,8888,2,8888.0,8884.22,8881.83,8881.59,8880.86,9285.05,9280.0,9260.0,9250.0,9236.0,226.0,0.0,43.0,19.0,61.0,0.0,0.0,0.0,0.0,0.0,20180423 14:14:40.621000,20180423 22:14:40.000000,2
678,8888,2,8888.0,8884.22,8881.83,8881.59,8880.86,9285.05,9280.0,9260.0,9250.0,9236.0,226.0,0.0,43.0,19.0,61.0,0.0,0.0,0.0,0.0,0.0,20180423 14:14:40.621000,20180423 22:14:40.000000,2
679,8888.17,16,8888.0,8884.22,8881.83,8881.59,8880.86,9285.05,9280.0,9260.0,9250.0,9236.0,226.0,0.0,43.0,19.0,61.0,0.0,0.0,0.0,0.0,0.0,20180423 14:14:40.621000,20180423 22:14:40.000000,2
680,8888.18,142,8888.0,8884.22,8881.83,8881.59,8880.86,9285.05,9280.0,9260.0,9250.0,9236.0,226.0,0.0,43.0,19.0,61.0,0.0,0.0,0.0,0.0,0.0,20180423 14:14:40.621000,20180423 22:14:40.000000,2
681,8888,96,8888.0,8884.22,8881.83,8881.59,8880.86,9285.05,9280.0,9260.0,9250.0,9236.0,226.0,0.0,43.0,19.0,61.0,0.0,0.0,0.0,0.0,0.0,20180423 14:14:40.621000,20180423 22:14:40.000000,2
682,8888,102,8888.0,8884.22,8881.83,8881.59,8880.86,9285.05,9280.0,9260.0,9250.0,9236.0,226.0,0.0,43.0,19.0,61.0,0.0,0.0,0.0,0.0,0.0,20180423 14:14:40.621000,20180423 22:14:40.000000,2
